,Unnamed: 0,origin,destination,distance,duration,origin_postcode,destination_postcode
6788,6788,Mount Pleasant Primary School,The Albert,39757,2157,DL39HE,DH62LT
6789,6789,Mount Pleasant Primary School,The Ashley Foundation,49888,2831,DL39HE,SR12QB
6790,6790,Mount Pleasant Primary School,The Laurels Childcare Ltd,33726,1869,DL39HE,DH12EY
6791,6791,Mount Pleasant Primary School,The Oasis Cafe,58539,2711,DL39HE,NE47RW
6792,6792,Mount Pleasant Primary School,The Opportunity Cafe,61229,2835,DL39HE,NE158NY
6793,6793,Mount Pleasant Primary School,The Rifty Youth Project,39973,2326,DL39HE,TS254JY
6794,6794,Mount Pleasant Primary School,Tyneside Vineyard Extraordinary Project,60746,3020,DL39HE,NE62FF
6795,6795,Mount Pleasant Primary School,Umbrella Community Centre,47513,2908,DL39HE,DH85SD
6796,6796,Mount Pleasant Primary School,Vinnie's Cafe,59098,2823,DL39HE,NE12TQ
6797,6797,Mount Pleasant Primary School,Virginia House Changing Lives,58574,2688,DL39HE,NE47NQ
6798,6798,Mount Pleasant Primary School,Wallsend People Centre,63281,3074,DL39HE,NE286RN
6799,6799,Mount Pleasant Primary School,Washingwell Primary School,56586,2634,DL39HE,NE164RB
6800,6800,Mount Pleasant Primary School,West View Primary School,40404,2410,DL39HE,TS249BP
6801,6801,Mount Pleasant Primary School,West View Project,40811,2428,DL39HE,TS249JQ
6802,6802,Mount Pleasant Primary School,Wharton Trust,41779,2547,DL39HE,TS248NS
6803,6803,Mount Pleasant Primary School,Whitehead Street - Changing Lives,58227,2716,DL39HE,NE335ND
6804,6804,Moving On Durham,Abbey Hill Academy,39036,2129,DH15HL,TS198BU
6805,6805,Moving On Durham,Abbey Lodge,22226,1731,DH15HL,SR12QF
6806,6806,Moving On Durham,Abbott House Changing Lives,25498,1525,DH15HL,NE46NG
6807,6807,Moving On Durham,Academy 360,20499,1402,DH15HL,SR49BA
6808,6808,Moving On Durham,Age UK Sunderland,21685,1653,DH15HL,SR27AQ
6809,6809,Moving On Durham,All About You,25693,1629,DH15HL,SR55LJ
6810,6810,Moving On Durham,Approach Development,62977,3044,DH15HL,TS104NJ
6811,6811,Moving On Durham,Basement Project,32474,2271,DH15HL,NE129NQ
6812,6812,Moving On Durham,Belle Vue 60+ Club,37222,2250,DH15HL,TS251QU
6813,6813,Moving On Durham,Belle Vue Centre Cafe,37222,2250,DH15HL,TS251QU
6814,6814,Moving On Durham,Belle Vue Play Scheme,37222,2250,DH15HL,TS251QU
6815,6815,Moving On Durham,Belle Vue Youth Project,37222,2250,DH15HL,TS251QU
6816,6816,Moving On Durham,Benfield School,30266,2025,DH15HL,NE64NU
6817,6817,Moving On Durham,Beyond Limits,32612,2389,DH15HL,DL135JN
6818,6818,Moving On Durham,Bibby House - Changing Lives,19364,1140,DH15HL,NE108XJ
6819,6819,Moving On Durham,Bilton Hall Community Trust,23698,1361,DH15HL,NE323RT
6820,6820,Moving On Durham,Blyth Star Enterprises,53184,2787,DH15HL,NE243AG
6821,6821,Moving On Durham,Brougham Primary School,31677,2005,DH15HL,TS248EU
6822,6822,Moving On Durham,Byker Community Association,28926,1923,DH15HL,NE62DX
6823,6823,Moving On Durham,Cafe on the Shire - NTDF,33240,2125,DH15HL,NE270HJ
6824,6824,Moving On Durham,Changing Lives,18053,1041,DH15HL,NE110RU
6825,6825,Moving On Durham,Cheesy Waffles Project,6077,677,DH15HL,DH12LL
6826,6826,Moving On Durham,Chester West & Central Community Project @ Bullion Hall,7861,566,DH15HL,DH22ES
6827,6827,Moving On Durham,Choysez,54286,2711,DH15HL,NE227DQ
6828,6828,Moving On Durham,Corbridge Middle School,51600,2370,DH15HL,NE455HX
6829,6829,Moving On Durham,Cornerstones Cafe,9364,678,DH15HL,DH33TF
6830,6830,Moving On Durham,County Durham Tees Valley Rescue Mission,22842,1651,DH15HL,DL55DH
6831,6831,Moving On Durham,Cumberland House,24829,1437,DH15HL,NE46AL
6832,6832,Moving On Durham,Delta North Consett (formerly YMCA),21921,1483,DH15HL,DH85DH
6833,6833,Moving On Durham,Dementia Care,37493,2021,DH15HL,NE137DS
6834,6834,Moving On Durham,Dynamix Extreme Cic,24962,1449,DH15HL,NE83AT
6835,6835,Moving On Durham,East Durham Community Initiatives,24215,1664,DH15HL,SR77AU
6836,6836,Moving On Durham,East Durham Partnership,22543,1719,DH15HL,SR84TQ
6837,6837,Moving On Durham,Eastlea Community,22762,1494,DH15HL,SR78DX
6838,6838,Moving On Durham,Elliott House /Westbridge,26411,1683,DH15HL,NE46US
6839,6839,Moving On Durham,Emmaus North East,26092,1595,DH15HL,NE334RT
6840,6840,Moving On Durham,Eslington House Changing Lives,22515,1253,DH15HL,NE82TQ
6841,6841,Moving On Durham,Excelsior Academy,28068,1632,DH15HL,NE156AF
6842,6842,Moving On Durham,Family Gateway,28350,1736,DH15HL,NE280PP
6843,6843,Moving On Durham,Felling Community Association,22944,1370,DH15HL,NE100NF
6844,6844,Moving On Durham,Forage Community Project,20833,1554,DH15HL,SR47RE
6845,6845,Moving On Durham,Francis House Changing Lives,24944,1455,DH15HL,NE46AN
6846,6846,Moving On Durham,Gateshead Young Peoples Mental Health Service,22944,1488,DH15HL,NE81QD
6847,6847,Moving On Durham,Great Lumley Community Centre,7379,577,DH15HL,DH34JD
6848,6848,Moving On Durham,Great North Road Changing Lives,4180,336,DH15HL,DH23NL
6849,6849,Moving On Durham,Green Gates Primary,62278,3066,DH15HL,TS104HS
6850,6850,Moving On Durham,Harrowgate Hill Primary,36768,1953,DH15HL,DL30HZ
6851,6851,Moving On Durham,Haswell Mencap Lisa Dixon Centre,14860,1260,DH15HL,DH62DA
6852,6852,Moving On Durham,Health Works Newcastle,30432,1661,DH15HL,NE158RZ
6853,6853,Moving On Durham,Hub of Wishes,22500,1636,DH15HL,DL57DZ
6854,6854,Moving On Durham,Investing in People and Culture,24477,1450,DH15HL,NE81SQ
6855,6855,Moving On Durham,"Jet (Wicker Chair) North,  Westerhope",30508,1636,DH15HL,NE55HH
6856,6856,Moving On Durham,Junction 7,22500,1636,DH15HL,DL57DZ
6857,6857,Moving On Durham,Junior Neighbourhood Watch,22500,1636,DH15HL,DL57DZ
6858,6858,Moving On Durham,Kibblesworth Village Millenium Centre,17996,1299,DH15HL,NE110XN
6859,6859,Moving On Durham,Kings Cafe,37810,2027,DH15HL,DL30QT
6860,6860,Moving On Durham,Labyrinth Holistic Cafe,43018,2506,DH15HL,TS181DY
6861,6861,Moving On Durham,Little Sisters Of The Poor - Newcastle,25985,1560,DH15HL,NE47QA
6862,6862,Moving On Durham,Lobley Hill Primary,20807,1184,DH15HL,NE110AT
6863,6863,Moving On Durham,Looked After Through Care Darlington Borough Council,39538,2368,DH15HL,DL15PW
6864,6864,Moving On Durham,Mickley First School,33901,2251,DH15HL,NE437BJ
6865,6865,Moving On Durham,Miss Tina's Coffee Shop,25982,1626,DH15HL,SR52JR
6866,6866,Moving On Durham,Mount Pleasant Primary School,39753,2049,DH15HL,DL39HE
6867,6867,Moving On Durham,Murton Salvation Army,17252,1319,DH15HL,SR79NL
6868,6868,Moving On Durham,New Walk Property Management Middlesbrough,43548,2484,DH15HL,TS13LF
6869,6869,Moving On Durham,New Walk Property Management Stockton,42625,2451,DH15HL,TS181HE
6870,6870,Moving On Durham,Newport Primary,42866,2419,DH15HL,TS15NQ
6871,6871,Moving On Durham,PACT House,14222,1127,DH15HL,DH90JE
6872,6872,Moving On Durham,Park End Primary,49448,2686,DH15HL,TS30AA
6873,6873,Moving On Durham,Pelton Community Centre,12009,855,DH15HL,DH21DE
6874,6874,Moving On Durham,People's Pantry,29647,1956,DH15HL,NE392BE
6875,6875,Moving On Durham,Pickle Palace,33334,2021,DH15HL,NE404AT
6876,6876,Moving On Durham,Pottery Bank Centre,29841,2037,DH15HL,NE63SW
6877,6877,Moving On Durham,Praxis,26760,1682,DH15HL,NE48ED
6878,6878,Moving On Durham,Prudhoe Castle First School,39191,2254,DH15HL,NE426PH
6879,6879,Moving On Durham,Reach Out Recovery,34638,2367,DH15HL,TS247AD
6880,6880,Moving On Durham,Ron Eager House Changing Lives,25818,1626,DH15HL,NE12AF
6881,6881,Moving On Durham,Roseberry Primary,36292,2155,DH15HL,TS232HJ
6882,6882,Moving On Durham,Rosebrook,38835,2104,DH15HL,TS199LF
6883,6883,Moving On Durham,Sanctuary Supported Housing,42018,2317,DH15HL,TS182HR
6884,6884,Moving On Durham,Sanctuary Supported Living Hartlepool,32000,2082,DH15HL,TS268DB
6885,6885,Moving On Durham,Selby Cottage Childrens Centre,10012,775,DH15HL,DH22EY
6886,6886,Moving On Durham,Soul Food Spaces (Peace Of Mind),20371,1386,DH15HL,NE84QP
6887,6887,Moving On Durham,Sprinwell Community Hub,18009,1210,DH15HL,NE97AL
6888,6888,Moving On Durham,St Davids Community Project,17954,1280,DH15HL,SR33HG
6889,6889,Moving On Durham,St Gabriels Catholic Voluntary Academy,50731,2808,DH15HL,TS79LF
6890,6890,Moving On Durham,St. John the Baptist Primary School,39841,2167,DH15HL,TS190FB
6891,6891,Moving On Durham,St.Peters Court,5852,523,DH15HL,DH76FB
6892,6892,Moving On Durham,Sunderland Area Parent Support,17767,1213,DH15HL,SR32PE
6893,6893,Moving On Durham,Sunderland North Family Zone,22399,1775,DH15HL,SR28AB
6894,6894,Moving On Durham,Sunderland Ymca,22226,1731,DH15HL,SR12QF
6895,6895,Moving On Durham,Sunshine Day Nursery at Seascape Children's Centre,21158,1855,DH15HL,SR85NJ
6896,6896,Moving On Durham,The Albert,16452,1339,DH15HL,DH62LT
6897,6897,Moving On Durham,The Ashley Foundation,22740,1818,DH15HL,SR12QB
6898,6898,Moving On Durham,The Laurels Childcare Ltd,5683,655,DH15HL,DH12EY
6899,6899,Moving On Durham,The Oasis Cafe,25759,1547,DH15HL,NE47RW
6900,6900,Moving On Durham,The Opportunity Cafe,28449,1671,DH15HL,NE158NY
6901,6901,Moving On Durham,The Rifty Youth Project,32935,2147,DH15HL,TS254JY
6902,6902,Moving On Durham,Tyneside Vineyard Extraordinary Project,27967,1856,DH15HL,NE62FF
6903,6903,Moving On Durham,Umbrella Community Centre,20871,1411,DH15HL,DH85SD
6904,6904,Moving On Durham,Vinnie's Cafe,26319,1659,DH15HL,NE12TQ
6905,6905,Moving On Durham,Virginia House Changing Lives,25795,1524,DH15HL,NE47NQ
6906,6906,Moving On Durham,Wallsend People Centre,30502,1910,DH15HL,NE286RN
6907,6907,Moving On Durham,Washingwell Primary School,23807,1470,DH15HL,NE164RB
6908,6908,Moving On Durham,West View Primary School,30424,1906,DH15HL,TS249BP
6909,6909,Moving On Durham,West View Project,30831,1923,DH15HL,TS249JQ
6910,6910,Moving On Durham,Wharton Trust,31799,2042,DH15HL,TS248NS
6911,6911,Moving On Durham,Whitehead Street - Changing Lives,25448,1552,DH15HL,NE335ND
6912,6912,Murton Salvation Army,Abbey Hill Academy,33093,1697,SR79NL,TS198BU
6913,6913,Murton Salvation Army,Abbey Lodge,12521,842,SR79NL,SR12QF
6914,6914,Murton Salvation Army,Abbott House Changing Lives,33677,1724,SR79NL,NE46NG
6915,6915,Murton Salvation Army,Academy 360,14078,782,SR79NL,SR49BA
6916,6916,Murton Salvation Army,Age UK Sunderland,12278,888,SR79NL,SR27AQ
6917,6917,Murton Salvation Army,All About You,18618,1082,SR79NL,SR55LJ
6918,6918,Murton Salvation Army,Approach Development,54417,2247,SR79NL,TS104NJ
6919,6919,Murton Salvation Army,Basement Project,33587,1987,SR79NL,NE129NQ
6920,6920,Murton Salvation Army,Belle Vue 60+ Club,28663,1453,SR79NL,TS251QU
6921,6921,Murton Salvation Army,Belle Vue Centre Cafe,28663,1453,SR79NL,TS251QU
6922,6922,Murton Salvation Army,Belle Vue Play Scheme,28663,1453,SR79NL,TS251QU
6923,6923,Murton Salvation Army,Belle Vue Youth Project,28663,1453,SR79NL,TS251QU
6924,6924,Murton Salvation Army,Benfield School,32264,1741,SR79NL,NE64NU
6925,6925,Murton Salvation Army,Beyond Limits,47903,3013,SR79NL,DL135JN
6926,6926,Murton Salvation Army,Bibby House - Changing Lives,22604,1027,SR79NL,NE108XJ
6927,6927,Murton Salvation Army,Bilton Hall Community Trust,21859,1062,SR79NL,NE323RT
6928,6928,Murton Salvation Army,Blyth Star Enterprises,46159,2492,SR79NL,NE243AG
6929,6929,Murton Salvation Army,Brougham Primary School,23117,1208,SR79NL,TS248EU
6930,6930,Murton Salvation Army,Byker Community Association,31666,1838,SR79NL,NE62DX
6931,6931,Murton Salvation Army,Cafe on the Shire - NTDF,31384,1781,SR79NL,NE270HJ
6932,6932,Murton Salvation Army,Changing Lives,26232,1241,SR79NL,NE110RU
6933,6933,Murton Salvation Army,Cheesy Waffles Project,12009,971,SR79NL,DH12LL
6934,6934,Murton Salvation Army,Chester West & Central Community Project @ Bullion Hall,15189,1246,SR79NL,DH22ES
6935,6935,Murton Salvation Army,Choysez,47261,2416,SR79NL,NE227DQ
6936,6936,Murton Salvation Army,Corbridge Middle School,59779,2569,SR79NL,NE455HX
6937,6937,Murton Salvation Army,Cornerstones Cafe,15514,1276,SR79NL,DH33TF
6938,6938,Murton Salvation Army,County Durham Tees Valley Rescue Mission,36886,1966,SR79NL,DL55DH
6939,6939,Murton Salvation Army,Cumberland House,33008,1636,SR79NL,NE46AL
6940,6940,Murton Salvation Army,Delta North Consett (formerly YMCA),37348,2560,SR79NL,DH85DH
6941,6941,Murton Salvation Army,Dementia Care,41364,2178,SR79NL,NE137DS
6942,6942,Murton Salvation Army,Dynamix Extreme Cic,26612,1297,SR79NL,NE83AT
6943,6943,Murton Salvation Army,East Durham Community Initiatives,5242,449,SR79NL,SR77AU
6944,6944,Murton Salvation Army,East Durham Partnership,9153,569,SR79NL,SR84TQ
6945,6945,Murton Salvation Army,Eastlea Community,2984,296,SR79NL,SR78DX
6946,6946,Murton Salvation Army,Elliott House /Westbridge,34590,1882,SR79NL,NE46US
6947,6947,Murton Salvation Army,Emmaus North East,24253,1296,SR79NL,NE334RT
6948,6948,Murton Salvation Army,Eslington House Changing Lives,30693,1452,SR79NL,NE82TQ
6949,6949,Murton Salvation Army,Excelsior Academy,36247,1831,SR79NL,NE156AF
6950,6950,Murton Salvation Army,Family Gateway,26494,1392,SR79NL,NE280PP
6951,6951,Murton Salvation Army,Felling Community Association,24594,1218,SR79NL,NE100NF
6952,6952,Murton Salvation Army,Forage Community Project,13464,963,SR79NL,SR47RE
6953,6953,Murton Salvation Army,Francis House Changing Lives,33123,1655,SR79NL,NE46AN
6954,6954,Murton Salvation Army,Gateshead Young Peoples Mental Health Service,27879,1560,SR79NL,NE81QD
6955,6955,Murton Salvation Army,Great Lumley Community Centre,12087,961,SR79NL,DH34JD
6956,6956,Murton Salvation Army,Great North Road Changing Lives,16797,1291,SR79NL,DH23NL
6957,6957,Murton Salvation Army,Green Gates Primary,53718,2269,SR79NL,TS104HS
6958,6958,Murton Salvation Army,Harrowgate Hill Primary,40868,2160,SR79NL,DL30HZ
6959,6959,Murton Salvation Army,Haswell Mencap Lisa Dixon Centre,7308,631,SR79NL,DH62DA
6960,6960,Murton Salvation Army,Health Works Newcastle,38611,1860,SR79NL,NE158RZ
6961,6961,Murton Salvation Army,Hub of Wishes,36545,1951,SR79NL,DL57DZ
6962,6962,Murton Salvation Army,Investing in People and Culture,27824,1534,SR79NL,NE81SQ
6963,6963,Murton Salvation Army,"Jet (Wicker Chair) North,  Westerhope",38687,1836,SR79NL,NE55HH
6964,6964,Murton Salvation Army,Junction 7,36545,1951,SR79NL,DL57DZ
6965,6965,Murton Salvation Army,Junior Neighbourhood Watch,36545,1951,SR79NL,DL57DZ
6966,6966,Murton Salvation Army,Kibblesworth Village Millenium Centre,27150,1428,SR79NL,NE110XN
6967,6967,Murton Salvation Army,Kings Cafe,41910,2233,SR79NL,DL30QT
6968,6968,Murton Salvation Army,Labyrinth Holistic Cafe,35729,1779,SR79NL,TS181DY
6969,6969,Murton Salvation Army,Little Sisters Of The Poor - Newcastle,34164,1759,SR79NL,NE47QA
6970,6970,Murton Salvation Army,Lobley Hill Primary,28986,1383,SR79NL,NE110AT
6971,6971,Murton Salvation Army,Looked After Through Care Darlington Borough Council,43638,2574,SR79NL,DL15PW
6972,6972,Murton Salvation Army,Mickley First School,48610,2467,SR79NL,NE437BJ
6973,6973,Murton Salvation Army,Miss Tina's Coffee Shop,18907,1078,SR79NL,SR52JR
6974,6974,Murton Salvation Army,Mount Pleasant Primary School,43853,2255,SR79NL,DL39HE
6975,6975,Murton Salvation Army,Moving On Durham,17212,1262,SR79NL,DH15HL
6976,6976,Murton Salvation Army,New Walk Property Management Middlesbrough,34988,1687,SR79NL,TS13LF
6977,6977,Murton Salvation Army,New Walk Property Management Stockton,35742,1759,SR79NL,TS181HE
6978,6978,Murton Salvation Army,Newport Primary,34306,1622,SR79NL,TS15NQ
6979,6979,Murton Salvation Army,PACT House,23633,1812,SR79NL,DH90JE
6980,6980,Murton Salvation Army,Park End Primary,40889,1889,SR79NL,TS30AA
6981,6981,Murton Salvation Army,Pelton Community Centre,17603,1421,SR79NL,DH21DE
6982,6982,Murton Salvation Army,People's Pantry,42127,2211,SR79NL,NE392BE
6983,6983,Murton Salvation Army,Pickle Palace,41513,2220,SR79NL,NE404AT
6984,6984,Murton Salvation Army,Pottery Bank Centre,31787,1823,SR79NL,NE63SW
6985,6985,Murton Salvation Army,Praxis,34939,1882,SR79NL,NE48ED
6986,6986,Murton Salvation Army,Prudhoe Castle First School,47370,2454,SR79NL,NE426PH
6987,6987,Murton Salvation Army,Reach Out Recovery,26079,1570,SR79NL,TS247AD
6988,6988,Murton Salvation Army,Ron Eager House Changing Lives,28559,1540,SR79NL,NE12AF
6989,6989,Murton Salvation Army,Roseberry Primary,27732,1358,SR79NL,TS232HJ
6990,6990,Murton Salvation Army,Rosebrook,31654,1534,SR79NL,TS199LF
6991,6991,Murton Salvation Army,Sanctuary Supported Housing,33809,1556,SR79NL,TS182HR
6992,6992,Murton Salvation Army,Sanctuary Supported Living Hartlepool,23440,1285,SR79NL,TS268DB
6993,6993,Murton Salvation Army,Selby Cottage Childrens Centre,16162,1373,SR79NL,DH22EY
6994,6994,Murton Salvation Army,Soul Food Spaces (Peace Of Mind),29056,1623,SR79NL,NE84QP
6995,6995,Murton Salvation Army,Sprinwell Community Hub,25230,1296,SR79NL,NE97AL
6996,6996,Murton Salvation Army,St Davids Community Project,11576,717,SR79NL,SR33HG
6997,6997,Murton Salvation Army,St Gabriels Catholic Voluntary Academy,42172,2011,SR79NL,TS79LF
6998,6998,Murton Salvation Army,St. John the Baptist Primary School,31039,1438,SR79NL,TS190FB
6999,6999,Murton Salvation Army,St.Peters Court,19506,1510,SR79NL,DH76FB
7000,7000,Murton Salvation Army,Sunderland Area Parent Support,11389,649,SR79NL,SR32PE
7001,7001,Murton Salvation Army,Sunderland North Family Zone,12094,794,SR79NL,SR28AB
7002,7002,Murton Salvation Army,Sunderland Ymca,12521,842,SR79NL,SR12QF
7003,7003,Murton Salvation Army,Sunshine Day Nursery at Seascape Children's Centre,9250,716,SR79NL,SR85NJ
7004,7004,Murton Salvation Army,The Albert,9492,607,SR79NL,DH62LT
7005,7005,Murton Salvation Army,The Ashley Foundation,12540,826,SR79NL,SR12QB
7006,7006,Murton Salvation Army,The Laurels Childcare Ltd,15946,1198,SR79NL,DH12EY
7007,7007,Murton Salvation Army,The Oasis Cafe,33938,1746,SR79NL,NE47RW
7008,7008,Murton Salvation Army,The Opportunity Cafe,36628,1871,SR79NL,NE158NY
7009,7009,Murton Salvation Army,The Rifty Youth Project,24375,1349,SR79NL,TS254JY
7010,7010,Murton Salvation Army,Tyneside Vineyard Extraordinary Project,30405,1772,SR79NL,NE62FF
7011,7011,Murton Salvation Army,Umbrella Community Centre,36298,2489,SR79NL,DH85SD
7012,7012,Murton Salvation Army,Vinnie's Cafe,29060,1573,SR79NL,NE12TQ
7013,7013,Murton Salvation Army,Virginia House Changing Lives,33974,1723,SR79NL,NE47NQ
7014,7014,Murton Salvation Army,Wallsend People Centre,28645,1566,SR79NL,NE286RN
7015,7015,Murton Salvation Army,Washingwell Primary School,31986,1669,SR79NL,NE164RB
7016,7016,Murton Salvation Army,West View Primary School,21865,1109,SR79NL,TS249BP
7017,7017,Murton Salvation Army,West View Project,22271,1126,SR79NL,TS249JQ
7018,7018,Murton Salvation Army,Wharton Trust,23239,1245,SR79NL,TS248NS
7019,7019,Murton Salvation Army,Whitehead Street - Changing Lives,23609,1253,SR79NL,NE335ND
7020,7020,New Walk Property Management Middlesbrough,Abbey Hill Academy,10118,1091,TS13LF,TS198BU
7021,7021,New Walk Property Management Middlesbrough,Abbey Lodge,45298,2225,TS13LF,SR12QF
7022,7022,New Walk Property Management Middlesbrough,Abbott House Changing Lives,66454,3108,TS13LF,NE46NG
7023,7023,New Walk Property Management Middlesbrough,Academy 360,46855,2165,TS13LF,SR49BA
7024,7024,New Walk Property Management Middlesbrough,Age UK Sunderland,45055,2272,TS13LF,SR27AQ
7025,7025,New Walk Property Management Middlesbrough,All About You,51396,2465,TS13LF,SR55LJ
7026,7026,New Walk Property Management Middlesbrough,Approach Development,17211,1125,TS13LF,TS104NJ
7027,7027,New Walk Property Management Middlesbrough,Basement Project,66364,3371,TS13LF,NE129NQ
7028,7028,New Walk Property Management Middlesbrough,Belle Vue 60+ Club,19566,1276,TS13LF,TS251QU
7029,7029,New Walk Property Management Middlesbrough,Belle Vue Centre Cafe,19566,1276,TS13LF,TS251QU
7030,7030,New Walk Property Management Middlesbrough,Belle Vue Play Scheme,19566,1276,TS13LF,TS251QU
7031,7031,New Walk Property Management Middlesbrough,Belle Vue Youth Project,19566,1276,TS13LF,TS251QU
7032,7032,New Walk Property Management Middlesbrough,Benfield School,65042,3125,TS13LF,NE64NU
7033,7033,New Walk Property Management Middlesbrough,Beyond Limits,49926,2898,TS13LF,DL135JN
7034,7034,New Walk Property Management Middlesbrough,Bibby House - Changing Lives,55382,2411,TS13LF,NE108XJ
